t,power_w,ftp_w,gradient_pct,fatigue,hr
859.0,211.0,208.1,3.3333333333330177,0.0377,145.0
860.0,214.0,208.1,5.0000000000002665,0.0377,145.0
861.0,178.0,208.1,6.666666666666982,0.0377,145.0
862.0,164.0,208.1,3.3333333333330177,0.0378,146.0
863.0,217.0,208.1,10.000000000000533,0.0378,146.0
864.0,202.0,208.1,6.666666666666982,0.0379,146.0
865.0,177.0,208.1,3.3333333333330177,0.0379,146.0
866.0,177.0,208.1,5.0000000000002665,0.038,146.0
867.0,189.0,208.1,3.3333333333330177,0.038,146.0
868.0,194.0,208.1,6.666666666666982,0.0381,146.0
869.0,147.0,208.1,6.6666666666660355,0.0381,145.0
870.0,175.0,208.1,5.0000000000002665,0.0381,145.0
871.0,166.0,208.1,3.333333333333965,0.0382,144.0
872.0,161.0,208.1,6.6666666666660355,0.0382,144.0
873.0,183.0,208.1,3.3333333333330177,0.0383,143.0
874.0,170.0,208.1,5.0000000000002665,0.0383,143.0
875.0,167.0,208.1,3.333333333333965,0.0384,141.0
876.0,166.0,208.1,6.6666666666660355,0.0384,141.0
877.0,173.0,208.1,5.0000000000002665,0.0384,140.0
878.0,173.0,208.1,6.666666666666982,0.0385,139.0
879.0,200.0,208.1,6.6666666666660355,0.0385,138.0
880.0,174.0,208.1,10.000000000000533,0.0386,138.0
881.0,136.0,208.1,3.333333333333965,0.0386,137.0
882.0,178.0,208.1,6.6666666666660355,0.0387,137.0
883.0,181.0,208.1,6.6666666666660355,0.0387,137.0
884.0,168.0,208.1,15.0,0.0388,137.0
885.0,175.0,208.1,6.6666666666660355,0.0388,137.0
886.0,195.0,208.1,6.6666666666660355,0.0388,137.0
887.0,175.0,208.1,3.3333333333349517,0.0389,137.0
888.0,201.0,208.1,9.999999999996092,0.0389,137.0
889.0,217.0,208.1,6.6666666666660355,0.039,137.0
890.0,203.0,208.1,6.666666666668956,0.039,137.0
891.0,203.0,208.1,4.999999999998046,0.0391,137.0
892.0,200.0,208.1,-15.0,0.0391,137.0
893.0,185.0,208.1,3.3333333333349517,0.0391,137.0
894.0,150.0,208.1,6.6666666666660355,0.0392,137.0
895.0,162.0,208.1,6.6666666666660355,0.0392,136.0
896.0,177.0,208.1,10.000000000001954,0.0393,135.0
897.0,185.0,208.1,6.6666666666660355,0.0393,135.0
898.0,152.0,208.1,6.666666666666982,0.0394,135.0
899.0,193.0,208.1,5.0000000000002665,0.0394,133.0
900.0,193.0,208.1,6.6666666666660355,0.0395,133.0
